osm_id,name,operator,highway_type,highway_name,highway_ref,lat,lon
8797688089,Panikauri Toll Plaza,,trunk,NH27,NH27,26.5739598,88.5226642
8811079884,Varanasi Bypass Expressway,,trunk,Varanasi Bypass Expressway,NH19,25.2496479,82.9994256
8816013067,,,motorway_link,,,28.7077469,77.5180461
8816013068,,,motorway_link,,,28.7026705,77.5228648
8837357236,NH9,,trunk,NH9,NH9,28.7018153,77.6209378
8837357237,NH9,,trunk,NH9,NH9,28.7016544,77.6209734
8847347754,,,motorway_link,,,28.6852433,77.5290469
8847347766,,,motorway_link,,,28.6848823,77.5276587
8847347801,,,motorway_link,,,28.6866812,77.5342675
8847347804,,,motorway_link,,,28.6860237,77.5353389
8874478925,,,motorway_link,,,26.3892856,82.1261386
8887488072,NH128,,trunk,NH128,NH128,26.3486991,82.247252
8897205111,,,motorway_link,,,20.515394,77.459799
8897211043,,,motorway_link,,,20.5154976,77.4597821
8902277839,,,motorway_link,,,26.9133415,76.4269778
8902655910,Dausa Lalsot Highway,,trunk,Dausa Lalsot Highway,NH148,26.7704779,76.3394611
8902655914,Dausa Lalsot Highway,,trunk,Dausa Lalsot Highway,NH148,26.7705586,76.3392629
8902870978,,,motorway,,,26.5243742,76.2484759
8902870986,,,motorway_link,,,26.5287786,76.2509807
8915805076,Gauribidanur Road,,primary,Gauribidanur Road,SH9,13.4379262,77.5105284
8949434172,NH58,,trunk,NH58,NH58,27.5148752,74.3208752
8949434431,NH58,,trunk,NH58,NH58,27.7860587,74.747369
8949470610,NH52,,trunk,NH52,NH52,28.3457709,75.0704317
8949555351,NH11,,trunk,NH11,NH11,28.0040308,73.1146306
8949555498,NH11,,trunk,NH11,NH11,28.1397535,73.3725103
8951593845,NH25,,trunk,NH25,NH25,25.8658552,71.6307475
8951593846,NH25,,trunk,NH25,NH25,25.8658966,71.6295338
8953280203,golden Quadrilateral NH 48,,trunk,golden Quadrilateral NH 48,NH48,26.1041675,74.6852734
8953280204,NH48,,trunk,NH48,NH48,26.1041297,74.6853944
8953476508,NH56,,trunk,NH56,NH56,24.5523483,74.6664685
8954589123,NH758,,trunk,NH758,NH758,25.2751075,74.4927978
8960258567,Ludhiana-Chandigarh Highway,,trunk,Ludhiana-Chandigarh Highway,NH5,30.847256,76.132757
8963995613,NH344A,,trunk,NH344A,NH344A,31.2042997,75.8769223
8963995691,NH344A,,trunk,NH344A,NH344A,31.2041896,75.8769089
8964168296,NH703,,trunk,NH703,NH703,30.4024956,75.4418144
8964168342,NH703,,trunk,NH703,NH703,30.4023614,75.4417688
8964739421,NH703,,trunk,NH703,NH703,31.0173754,75.2997833
8964739454,NH703,,trunk,NH703,NH703,31.0173685,75.2999899
8968484556,NH7,,trunk,NH7,NH7,30.265804,76.1483304
8968484566,NH7,,trunk,NH7,NH7,30.2659293,76.1482733
8968484657,,,,,,30.2675656,76.1480384
8968484796,NH7,,trunk,NH7,NH7,30.2477144,75.6405017
8968484813,NH7,,trunk,NH7,NH7,30.2478602,75.6404611
8968559118,Azizpur Toll Plaza,,trunk,NH7,NH7,30.5930337,76.7593315
8968559153,Azizpur Toll Plaza,,trunk,NH7,NH7,30.5931445,76.7591491
8968970338,,,,,,30.8265897,74.9164608
8971436086,National Highway 54 (Earlier 15),,trunk,National Highway 54 (Earlier 15),NH54,30.3878792,74.9841796
8971436087,NH54,,trunk,NH54,NH54,30.3850692,74.9829424
8972686426,Sardar Patel Ring Road,,trunk,Sardar Patel Ring Road,NH47,22.9346853,72.5197541
8972686427,Sardar Patel Ring Road,,trunk,Sardar Patel Ring Road,NH47,22.9348768,72.519773
8973346586,NH48,,trunk,NH48,NH48,20.2636314,72.8849584
8973346590,NH48,,trunk,NH48,NH48,23.7172815,73.3944654
8978850219,NH719,,trunk,NH719,NH719,26.6831395,78.9179385
8978879840,NH927A,,trunk,NH927A,NH927A,23.4927541,74.7999483
8978919339,NH30,,trunk,NH30,NH30,24.9507242,81.6863403
8978950478,NH30,,trunk,NH30,NH30,24.9507585,81.6865475
8979526784,NH30,,trunk,NH30,NH30,22.3905964,80.8085994
8979530132,NH30,,trunk,NH30,NH30,23.4336991,80.0875494
8979971266,NH34,,trunk,NH34,NH34,25.0856082,79.7084121
8980004161,NH34,,trunk,NH34,NH34,24.6441877,79.3363302
8980807286,NH135,,trunk,NH135,NH135,24.7604301,82.0650119
8980807682,NH135,,trunk,NH135,NH135,24.7603256,82.0651063
8981693915,NH44,,trunk,NH44,NH44,23.2171262,79.0429546
8981693916,NH44,,trunk,NH44,NH44,23.2170834,79.0430645
8981751227,NH44,,trunk,NH44,NH44,22.8961123,79.2930955
8981751228,NH44,,trunk,NH44,NH44,22.8960257,79.2929719
8983885534,NH46,,trunk,NH46,NH46,24.0875198,76.98457
8983946362,NH46,,trunk,NH46,NH46,24.507402,77.1860361
8983996626,NH46,,trunk,NH46,NH46,25.165575,77.6037302
8983996627,NH46,,trunk,NH46,NH46,25.1655489,77.6038635
8983998733,NH46,,trunk,NH46,NH46,24.5073483,77.1862963
8984065773,NH46,,trunk,NH46,NH46,25.6814492,77.7288945
8984730678,NH47,,trunk,NH47,NH47,22.7417348,74.8364317
8984739528,NH47,,trunk,NH47,NH47,22.7415666,74.8363405
8984793662,NH347,,trunk,NH347,NH347,22.0412364,79.4222871
8984806392,NH34,,trunk,NH34,NH34,23.7800913,79.4644285
8984806400,NH34,,trunk,NH34,NH34,23.7800407,79.4642701
8986449142,NH52,,trunk,NH52,NH52,23.3308482,76.17612
8986449205,NH52,,trunk,NH52,NH52,23.3309763,76.1758357
8990527917,NH205,,trunk,NH205,NH205,31.2116651,76.6405342
9001063359,,,trunk_link,,,24.5758578,74.7582256
9001063360,,,trunk_link,,,24.5747608,74.7571542
9006059398,NH7,,trunk,NH7,NH7,30.5857537,76.9451609
9006506328,NH44,,trunk,NH44,NH44,28.2491069,77.2908274
9006506329,NH44,,trunk,NH44,NH44,28.2490647,77.2900957
9006506330,Grand Trunk Road,,trunk,Grand Trunk Road,NH44,29.0716484,77.0607581
9006640121,NH344,,trunk,NH344,NH344,30.2114077,77.1944167
9006640184,NH344,,trunk,NH344,NH344,30.2111817,77.194308
9006873532,Hissar Ambala Road,,trunk,Hissar Ambala Road,NH52,29.5783838,76.0885634
9006873747,Hissar Ambala Road,,trunk,Hissar Ambala Road,NH52,29.5786427,76.0884359
9007077634,NH9,,trunk,NH9,NH9,29.880567,74.793629
9007077695,NH9,,trunk,NH9,NH9,29.880781,74.793849
9007811889,NH9,,trunk,NH9,NH9,28.7672326,78.1100367
9007811890,NH9,,trunk,NH9,NH9,28.7665589,78.1114442
9007840418,NH509,,trunk,NH509,NH509,28.1861219,78.3632305
9008432542,NH19,,trunk,NH19,NH19,25.7494363,81.1707505
9008432543,NH19,,trunk,NH19,NH19,25.7493485,81.1706999
9010260867,NH24,,trunk,NH24,NH24,26.9082599,83.3020026
9010277741,NH24,,trunk,NH24,NH24,27.403278,83.4072397
9013540903,NH30,,secondary,NH30,NH30,25.6140358,81.6406678
9014075804,Rewa Road,,trunk,Rewa Road,NH30,25.115579,81.7541572
9014075854,Rewa Road,,trunk,Rewa Road,NH30,25.1155353,81.7542779
9014209756,NH330,,trunk,NH330,NH330,25.7263895,81.9256335
9014209784,NH330,,trunk,NH330,NH330,25.7263412,81.9257542
9015231235,NH730,,trunk,NH730,NH730,27.579042,81.6334149
9015231236,NH730,,trunk,NH730,NH730,27.5803829,81.6327336
9015363797,NH731,,trunk,NH731,NH731,26.6296213,81.3330665
9015364880,NH31,,trunk,NH31,NH31,25.4948284,83.147551
9015364881,NH31,,trunk,NH31,NH31,25.4947093,83.1474447
9015364882,NH31,,trunk,NH31,NH31,25.6729047,82.3158907
9015364888,NH31,,trunk,NH31,NH31,25.9843925,81.5575501
9015364889,NH31,,trunk,NH31,NH31,26.197945,81.0329631
9015413817,NH731,,trunk,NH731,NH731,26.6294199,81.3329673
9017482112,NH35,,trunk,NH35,NH35,25.4344721,80.1278803
9017917162,NH44,,trunk,NH44,NH44,27.1641362,77.815279
9017917163,NH44,,trunk,NH44,NH44,27.1640977,77.8151641
9018137105,NH344,,trunk,NH344,NH344,30.0038293,77.710923
9018137117,NH344,,trunk,NH344,NH344,30.0036296,77.7110973
9018137704,NH344,,trunk,NH344,NH344,30.0407568,77.3875692
9020969888,NH722,,trunk,NH722,NH722,26.0560132,85.1827644
9020969889,Chhapra-Reva- Muzzaffarpur Road,,trunk,Chhapra-Reva- Muzzaffarpur Road,NH722,25.9240859,84.9679146
9021012260,NH27,,trunk,NH27,NH27,25.8046278,87.5907721
9021012261,NH27,,trunk,NH27,NH27,25.8047565,87.5907413
9021012262,East-West Corridor,,trunk,East-West Corridor,NH27,26.2250453,86.1502264
9021012263,NH27,,trunk,NH27,NH27,26.2251601,86.1501929
9021075543,,,trunk_link,,,26.5689341,84.3086421
9021075552,,,trunk_link,,,26.5687902,84.3076712
9024520946,NH12,,trunk,NH12,NH12,25.1958547,88.1824332
9024606713,NH12,,trunk,NH12,NH12,24.8224683,87.9668145
9024835325,NH12,,trunk,NH12,NH12,24.5632126,88.0197465
9024835379,NH12,,trunk,NH12,NH12,24.5632199,88.0200013
9025016686,Shibpur Toll Plaza,,trunk,NH12,NH12,24.1505766,88.1862688
9025269401,NH14,,trunk,NH14,NH14,23.1144158,87.2465945
9025424508,Kharagpur Bypass,,trunk,Kharagpur Bypass,NH16,22.240794,87.3919647
9025424509,Kharagpur Bypass,,trunk,Kharagpur Bypass,NH16,22.2407832,87.3921578
9026328441,NH27,,trunk,NH27,NH27,26.5602304,88.9193031
9026328442,NH27,,trunk,NH27,NH27,25.9335381,87.8430867
9026328443,NH27,,trunk,NH27,NH27,25.9335094,87.8432228
9026450468,NH327,,trunk,NH327,NH327,26.687372,88.2304866
9026642572,Bilaspur - Kharagpur Highway,,trunk,Bilaspur - Kharagpur Highway,NH49,22.3446876,87.125946
9026642575,NH49,,trunk,NH49,NH49,22.3448364,87.1259594
9032698632,NH114A,,trunk,NH114A,NH114A,24.2843705,86.3485707
9032808537,Adityapur Toll Bridge,,trunk,Adityapur Toll Bridge,NH118,22.7996315,86.1433965
9032808538,Adityapur Toll Bridge,,trunk,Adityapur Toll Bridge,NH118,22.7998581,86.1433623
9032970169,NH20,,trunk,NH20,NH20,23.5428632,85.5027977
9032970170,NH20,,trunk,NH20,NH20,23.5427671,85.5028837
9033002526,NH320,,trunk,NH320,NH320,23.5487504,85.7568312
9035501803,SH5,,primary,SH5,SH5,22.8410732,86.0533387
9035501807,NH43,,trunk,NH43,NH43,22.8901127,86.0633429
9038830119,NH30,,trunk,NH30,NH30,21.4803986,81.6908697
9038830120,NH30,,trunk,NH30,NH30,21.4804086,81.6910477
9038840199,NH30,,trunk,NH30,NH30,19.161348,81.9846933
9038840201,NH30,,trunk,NH30,NH30,19.662457,81.6594803
9038873040,NH30,,trunk,NH30,NH30,20.6047625,81.4195817
9040460469,NH53,,trunk,NH53,NH53,21.2268318,82.4224672
9043424869,Bhubaneswar Puri Highway,,trunk,Bhubaneswar Puri Highway,NH316,20.1371553,85.8393165
9043424870,Bhubaneswar Puri Highway,,trunk,Bhubaneswar Puri Highway,NH316,20.1371811,85.8391038
9043429302,NH16,,trunk,NH16,NH16,20.5659097,86.0108289
9043429303,NH16,,trunk,NH16,NH16,20.5656384,86.0110272
9043529319,NH18,,trunk,NH18,NH18,22.0741022,86.643607
9043529325,NH18,,trunk,NH18,NH18,22.0741668,86.643784
9043972178,Oddanchatram - Dharapuram - Tiruppur Road,,trunk,Oddanchatram - Dharapuram - Tiruppur Road,NH381,10.8095908,77.4840728
9043972179,Oddanchatram - Dharapuram - Tiruppur Road,,trunk,Oddanchatram - Dharapuram - Tiruppur Road,NH381,10.8096308,77.4841887
9043998470,NH20,,trunk,NH20,NH20,21.1469878,86.1173791
9043998751,NH20,,trunk,NH20,NH20,21.1469678,86.1175534
9044136902,NH20,,trunk,NH20,NH20,21.7099283,85.5836678
9044136912,NH20,,trunk,NH20,NH20,21.7099084,85.5834961
9048132288,NH57,,trunk,NH57,NH57,20.3657996,84.7932195
9048132289,NH57,,trunk,NH57,NH57,20.365051,84.7940705
9049141711,NH6,,trunk,NH6,NH6,25.9927125,91.8604593
9049141781,NH6,,trunk,NH6,NH6,25.9927451,91.8603024
9051120718,Coimbatore - Tiruchirapalli Nedunchalai,,trunk,Coimbatore - Tiruchirapalli Nedunchalai,NH81,10.9776158,77.3458872
9051555028,yawatmal wani road,,trunk,yawatmal wani road,NH930,20.133397,78.6346457
9051591049,NH930D,,trunk,NH930D,NH930D,19.6012093,79.3329352
9051591056,NH930D,,trunk,NH930D,NH930D,19.600987,79.3344587
9051597248,Nagpur Chandrapur Road,,trunk,Nagpur Chandrapur Road,NH930,20.2002226,79.0294781
9051597253,Nagpur Chandrapur Road,,trunk,Nagpur Chandrapur Road,NH930,20.2001535,79.029395
9051768660,,,trunk_link,,,19.845867,78.5714453
9051768667,,,trunk_link,,,19.8459376,78.5726845
9052428077,NH547,,trunk,NH547,NH547,21.4713755,78.8725257
9052428078,NH547,,trunk,NH547,NH547,21.4889038,78.8595185
9054341613,NH548B,,trunk,NH548B,NH548B,18.6759599,76.3919719
9055037852,Rohini Toll Plaza,,primary,Rohini Road,,26.8401646,88.2999057
9056966963,NH52,,trunk,NH52,NH52,19.6060859,75.6145647
9056966996,NH52,,trunk,NH52,NH52,19.6060708,75.6142724
9057009443,NH52,,trunk,NH52,NH52,19.1387828,75.7492143
9057009469,NH52,,trunk,NH52,NH52,19.1388436,75.7489031
9057059707,NH56,,trunk,NH56,NH56,21.9246886,73.6521372
9057134621,NH56,,trunk,NH56,NH56,21.9227528,73.6518261
9057182451,NH52,,trunk,NH52,NH52,18.6288355,75.6980056
9057182654,NH52,,trunk,NH52,NH52,18.628833,75.6977078
9057223389,NH52,,trunk,NH52,NH52,18.3075882,75.989213
9057237229,NH52,,trunk,NH52,NH52,18.3077893,75.9893364
9057376304,NH52,,trunk,NH52,NH52,17.8520289,75.9656846
9057376506,NH52,,trunk,NH52,NH52,17.8520927,75.9653923
9062229716,NH753B,,trunk,NH753B,NH753B,21.5346979,73.8978088
9062252017,NH753B,,trunk,NH753B,NH753B,21.5346402,73.8998202
9063502617,NH161,,trunk,NH161,NH161,18.5394076,77.5899554
9063976570,Nagpur Tuljapur Road,,trunk,Nagpur Tuljapur Road,NH361,20.5500995,78.3917829
9063976642,Nagpur Tuljapur Road,,trunk,Nagpur Tuljapur Road,NH361,20.5501673,78.3916354
9064575097,NH361B,,trunk,NH361B,NH361B,20.2939446,78.6837334
9064582719,NH361;353I,,trunk,NH361;353I,NH361;353I,20.8580924,78.8764206
9064582744,NH361;353I,,trunk,NH361;353I,NH361;353I,20.8582002,78.8763374
9064582988,NH361,,trunk,NH361,NH361,20.2348051,78.0177455
9064582989,NH361,,trunk,NH361,NH361,20.2347104,78.0178562
9067351684,Mumbai Highway,,trunk,Mumbai Highway,NH65,17.7994842,76.1936322
9067413226,Mumbai Highway,,trunk,Mumbai Highway,NH65,17.7996706,76.1935195
9067722994,NH66,,trunk,NH66,NH66,18.8449235,73.0945784
9070315474,NH216,,trunk,NH216,NH216,17.1388373,82.2716385
9070315513,NH216,,trunk,NH216,NH216,17.1386528,82.2717297
9070530292,Nandyal Bypass,,trunk,Nandyal Bypass,NH40,15.4604989,78.45192
9070530293,Nandyal Bypass,,trunk,Nandyal Bypass,NH40,15.4602857,78.4518129
9071394007,NH565,,trunk,NH565,NH565,15.667426,79.3518428
9071631561,Old Madras Road,,trunk,Old Madras Road,NH69,13.1949658,79.0160143
9073778592,Pune - Machilipatnam Highway,,trunk,Pune - Machilipatnam Highway,NH65,17.6456499,77.8201189
9074386596,NH365B,,trunk,NH365B,NH365B,18.0002504,78.8875583
9074473633,NH765,,trunk,NH765,NH765,16.6120601,78.6759088
9076069632,Bidar - Lakshmisagara Highway,,trunk,Bidar - Lakshmisagara Highway,NH50,14.5380391,76.4270084
9077564467,NH66,,trunk,NH66,NH66,14.3594155,74.4193335
9077564538,NH66,,trunk,NH66,NH66,14.3593753,74.4190612
9079983229,Mangaluru-Kasargod Highway,,trunk,Mangaluru-Kasargod Highway,NH66,12.7596175,74.8740342
9079983230,Mangaluru-Kasargod Highway,,trunk,Mangaluru-Kasargod Highway,NH66,12.7595968,74.8741517
9082172900,Avinashi - Tiruppur - Avinashipalayam Road,,trunk,Avinashi - Tiruppur - Avinashipalayam Road,NH381,10.9935315,77.4181578
9082172901,Avinashi - Tiruppur - Avinashipalayam Road,,trunk,Avinashi - Tiruppur - Avinashipalayam Road,NH381,10.9934206,77.4180374
9095043197,NH51,,trunk,NH51,NH51,21.3182193,69.9100341
9101502812,,,motorway_link,,,25.592493,81.6496177
9117302535,Delhi Eastern Peripheral Expressway,,motorway_link,Delhi Eastern Peripheral Expressway,NE-2,28.4351893,77.5865072
9143088713,NH334,,trunk,NH334,NH334,29.9121393,78.0217486
9143088714,NH334,,trunk,NH334,NH334,29.911257,78.0197925
9194396275,NH43,,trunk,NH43,NH43,22.6276999,85.8477688
9200144948,NH24,,trunk,NH24,NH24,26.9081921,83.3018342
9220393302,Lower Mall Road,,primary,Lower Mall Road,SH 41,29.3820384,79.4637587
9247935932,Tiruchi Semicircular Ring Road,,trunk,Tiruchi Semicircular Ring Road,NH83,10.7390291,78.8250492
9283926457,NH114A,,trunk,NH114A,NH114A,24.2856211,86.3487411
9297791831,Ranchi Bypass,,trunk,Ranchi Bypass,,23.4050704,85.4677881
9307198489,Nainital Road,,primary,Nainital Road,SH37,28.454265,79.4378495
9307218442,Nainital Road,,primary,Nainital Road,SH37,28.4542979,79.4376647
9309880866,SH25,,primary,SH25,SH25,26.9783041,76.5742997
9316373738,,,motorway_link,,,20.9812656,78.9704846
9316373765,,,motorway_link,,,20.9795926,78.9664918
9317008143,NH122,,trunk,NH122,NH122,25.5902669,85.8759763
9321222849,NH9,,trunk_link,NH9,NH9,28.8301331,79.0965731
9322694624,NH9,,trunk,NH9,NH9,28.8304354,79.0964499
9397503959,NH23,,trunk,NH23,NH23,26.6130352,77.5153873
9403490498,Bathinda Patiala Road,,trunk,Bathinda Patiala Road,NH7,30.2330955,75.102492
9404812236,NH11,,trunk,NH11,NH11,27.6683055,72.6748612
9406881908,NH18,,trunk,NH18,NH18,22.4460635,86.5982875
9406881909,NH18,,trunk,NH18,NH18,22.4458596,86.5980837
9408120628,NH20,,trunk,NH20,NH20,24.0444656,85.3863282
9408120629,NH20,,trunk,NH20,NH20,24.0444986,85.3861405
9410923055,NH44,,trunk,NH44,NH44,33.4775229,75.1841912
9410923056,NH44,,trunk_link,NH44,NH44,33.4775302,75.1841475
9410923057,NH44,,trunk_link,NH44,NH44,33.4775388,75.1841033
9410923058,NH44,,trunk_link,NH44,NH44,33.4775449,75.1840582
9411028957,NH44,,trunk_link,NH44,NH44,33.4775539,75.1840029
9411028967,NH44,,trunk_link,NH44,NH44,33.4775132,75.1842414
9411028975,NH44,,trunk_link,NH44,NH44,33.4775088,75.1842807
9413843680,NH44,,trunk_link,NH44,NH44,33.8743571,75.0432494
9413843685,NH44,,trunk_link,NH44,NH44,33.8742881,75.043157
9413843689,NH44,,trunk_link,NH44,NH44,33.8742505,75.0431142
9413843692,NH44,,trunk_link,NH44,NH44,33.8742241,75.0430785
9413843695,NH44,,trunk_link,NH44,NH44,33.8741934,75.043046
9413843699,NH44,,trunk_link,NH44,NH44,33.8744262,75.043311
9413843708,NH44,,trunk_link,NH44,NH44,33.8743973,75.043281
9413843715,NH44,,trunk_link,NH44,NH44,33.8744969,75.043407
9413856822,NH44,,trunk_link,NH44,NH44,33.8745188,75.0434456
9413856825,NH44,,trunk_link,NH44,NH44,33.8745424,75.0434741
9414815729,NH731,,trunk,NH731,NH731,26.3045554,81.9407961
9416097633,NH34,,trunk,NH34,NH34,23.3018518,79.6734007
9416193853,NH34,,trunk,NH34,NH34,23.0470283,79.9073624
9416295048,NH34,,trunk,NH34,NH34,26.0697676,80.163071
9417003718,,,,,,23.6291025,88.3598171
9418252796,NH334B,,trunk,NH334B,NH334B,28.7133119,76.7246479
9418252797,NH334B,,trunk,NH334B,NH334B,28.7133895,76.7243984
9418830062,NH734,,trunk,NH734,NH734,29.4074953,78.4466609
9418830088,NH734,,trunk,NH734,NH734,29.4074883,78.4465054
9419314571,NH135BG,,trunk,NH135BG,NH135BG,24.6537067,80.7867359
9419378732,NH36,,trunk,NH36,NH36,10.6124591,79.0306732
9420031715,Old Madras Road,,trunk,Old Madras Road,NH69,13.1941302,78.545047
9420031716,Old Madras Road,,trunk,Old Madras Road,NH69,13.1942625,78.545055
9420841288,NH39,,trunk,NH39,NH39,25.1341771,79.3767893
9420841303,NH39,,trunk,NH39,NH39,25.1340302,79.3766002
9421376175,Ballari - Badepalli Road,,trunk,Ballari - Badepalli Road,NH42,14.7927403,77.3620085
9422785777,NH44,,trunk,NH44,NH44,25.6160603,78.4790004
9422785778,NH44,,trunk,NH44,NH44,25.6160126,78.4788809
9426266426,NH46,,trunk,NH46,NH46,23.8796745,76.9097847
9426266539,NH46,,trunk,NH46,NH46,23.8798093,76.9098946
9428818001,NH148,,trunk,NH148,NH148,27.2422534,76.0641109
9430225797,Bidar - Lakshmisagara Highway,,trunk,Bidar - Lakshmisagara Highway,NH50,15.0573135,76.3569857
9430225798,Bidar - Lakshmisagara Highway,,trunk,Bidar - Lakshmisagara Highway,NH50,15.057263,76.3568271
9430957562,Raichur - Wadi Road,,trunk,Raichur - Wadi Road,NH150,16.7142602,77.2455021
9431242932,NH44,,trunk_link,NH44,NH44,33.0461544,75.2782819
9431242940,NH44,,trunk_link,NH44,NH44,33.0461544,75.2783342
9431242979,NH44,,trunk,NH44,NH44,33.1305382,75.2942359
9431242986,NH44,,trunk,NH44,NH44,33.1305697,75.2941587
9431242992,NH44,,trunk,NH44,NH44,33.1305816,75.2941302
9431440175,Dewas Bypass,,trunk,Dewas Bypass,NH52,22.9284852,76.0454639
9431440176,Dewas Bypass,,trunk,Dewas Bypass,NH52,22.9283304,76.0455635
9431820932,NH352,,trunk,NH352,NH352,29.3947121,76.2525871
9431820940,NH352,,trunk,NH352,NH352,29.3945965,76.2524638
9431998051,NH44,,trunk,NH44,NH44,33.5678187,75.1859111
9432129818,NH552,,trunk,NH552,NH552,25.9926633,75.9384711
9434338480,NH156,,trunk,NH156,NH156,24.1688437,75.0127325
9434338481,NH156,,trunk,NH156,NH156,24.1689064,75.0129355
9434437586,NH58,,trunk,NH58,NH58,25.2038862,73.8147844
9434437587,NH58,,trunk,NH58,NH58,25.2038043,73.8145792
9441843898,NH565,,trunk,NH565,NH565,15.2252563,79.4591791
9488641010,Yamuna Expressway,,motorway_link,Yamuna Expressway,,28.3211347,77.5513608
9498102634,NH9,,trunk,NH9,NH9,29.2923118,75.6480074
9530202576,NH52,,trunk,NH52,NH52,23.6573252,76.614763
9530812385,Kharghar Toll Booth,,motorway,Sion-Panvel Highway,SPH,19.0375761,73.0785404
9544772817,NH27,,trunk,NH27,NH27,26.5603263,88.9192307
9587091960,,,trunk_link,,,10.5911111,76.4585658
9608141440,Salem - Kochi - Kanyakumari Highway,,trunk,Salem - Kochi - Kanyakumari Highway,NH544,10.8131956,76.7981498
9608141447,Salem - Kochi - Kanyakumari Highway,,trunk,Salem - Kochi - Kanyakumari Highway,NH544,10.8131745,76.7978413
9612396189,Narketpally - Addanki - Medarametla Road,,trunk,Narketpally - Addanki - Medarametla Road,NAM,16.9794211,79.4536481
9612396190,Narketpally - Addanki - Medarametla Road,,trunk,Narketpally - Addanki - Medarametla Road,NAM,16.9793532,79.4535664
9628576825,Narketpally - Addanki - Medarametla Road,,trunk,Narketpally - Addanki - Medarametla Road,NAM,16.106993,79.928987
9628635656,Narketpally - Addanki - Medarametla Road,,trunk,Narketpally - Addanki - Medarametla Road,NAM;NH167A,16.5382903,79.7989127
9628635657,Narketpally - Addanki - Medarametla Road,,trunk,Narketpally - Addanki - Medarametla Road,NH167A,16.538359,79.7989565
9661162159,,,service,,,9.9197301,78.111339
9671151388,SH1,,primary,SH1,SH1,27.0345746,77.3467041
9688470725,SH8B,,primary,SH8B,SH8B,27.1541457,75.820934
9689036128,SH32,,primary,SH32,SH32,24.4888587,73.743906
9691473714,NH27,,trunk,NH27,NH27,24.9464331,92.7561817
9691473720,NH27,,trunk,NH27,NH27,24.9464501,92.7560609
9709795525,SH61,,primary,SH61,SH61,24.1544302,78.0643693
9772574474,NH334B,,trunk,NH334B,NH334B,28.9221619,76.9530058
9779785136,NH68,,trunk,NH68,NH68,25.5647546,71.4079829
9779785137,NH68,,trunk,NH68,NH68,25.5608771,71.4074768
9788494486,NH40,,trunk,NH40,NH40,15.7409737,78.0708719
9789218139,NH14,,trunk,NH14,NH14,24.2487871,87.8249551
9802916951,,,trunk,,,30.971433,75.751274
9816764604,NH9,,trunk,NH9,NH9,28.9307754,79.4758268
9816783432,NH9,,trunk,NH9,NH9,28.9308147,79.4758466
9816861639,NH9,,trunk,NH9,NH9,28.830264,79.0965185
9816861640,NH9,,trunk_link,NH9,NH9,28.8305343,79.0964043
9819048902,Mulund - Airoli Link Road,,primary,Mulund - Airoli Link Road,,19.1533551,72.9665818
9819774565,Tiruchirappalli - Chidambaram Puthiya Nedunchaalai,,trunk,Tiruchirappalli - Chidambaram Puthiya Nedunchaalai,NH81,10.9973893,78.9666328
9819774679,Tiruchirappalli - Chidambaram Puthiya Nedunchaalai,,trunk,Tiruchirappalli - Chidambaram Puthiya Nedunchaalai,NH81,10.9971295,78.9668921
9830461282,Old Madras Road,,trunk,Old Madras Road,NH69,13.1948573,79.0184074
9841385586,,,,,,11.4410554,75.6998262
9867223766,,,motorway_link,,,20.8010896,78.5919042
9872118502,,,tertiary,,,28.6199688,76.8838024
9881626425,Belgaum - Panaji Highway,,trunk,Belgaum - Panaji Highway,NH748,15.6915249,74.5035844
9881626426,Belgaum - Panaji Highway,,trunk,Belgaum - Panaji Highway,NH748,15.6915241,74.5034444
9886629406,KIAL Exit Road,,primary,KIAL Exit Road,,13.1979496,77.7024257
9886629407,KIAL Entry Road,,primary,KIAL Entry Road,,13.1984395,77.7023133
9895722590,Gorakhpur Bypass,,trunk,Gorakhpur Bypass,NH24,26.8218155,83.2937873
9895722591,Gorakhpur Bypass,,trunk,Gorakhpur Bypass,NH24,26.8217943,83.293912
9926353286,NH51,,trunk,NH51,NH51,22.0775662,69.1381154
9926353287,NH51,,trunk,NH51,NH51,22.0776768,69.1382155
9935128650,Kalka Bypass,,trunk,Kalka Bypass,NH5,30.8361274,76.9684764
9936455997,Saini Majra Toll Plaza,,trunk,NH152,NH152,30.1969307,76.7058229
9936456012,Saini Majra Toll Plaza,,trunk,NH152,NH152,30.1969021,76.7056153
9962928854,Hissar Ambala Road,,trunk,Hissar Ambala Road,NH152,29.9100092,76.5068593
9989746888,NH734,,trunk,NH734,NH734,29.243688,78.885974
9992032762,NH9,,trunk,NH9,NH9,28.9322609,79.9293828
9996881805,NH7,,trunk,NH7,NH7,30.209464,78.1255442
10002751465,Shivapur Toll Plaza,,trunk,Pune Bengaluru Highway,NH48,18.327438,73.8521428
10022967891,Trans Haryana Expressway,,trunk,Trans Haryana Expressway,NH152D,29.9095058,76.6468787
10022967892,Trans Haryana Expressway,,trunk,Trans Haryana Expressway,NH152D,29.9094787,76.6474069
10026003437,,,trunk_link,,,29.8633152,76.6407718
10026003438,,,trunk_link,,,29.8633434,76.6406108
10026018670,,,trunk_link,,,29.8595273,76.6421981
10026018712,,,trunk_link,,,29.8595493,76.6420571
10026034787,,,trunk_link,,,29.7750178,76.6023388
10026034794,,,trunk_link,,,29.7751536,76.6025128
10028656922,,,trunk_link,,,28.8278007,76.3490047
